weo_subject_code,geo,country_series_specific_notes
PPPEX,KGZ,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,LAO,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,LVA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,LBN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,LSO,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,LBR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,LBY,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,LTU,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,LUX,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,MKD,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,MDG,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,MWI,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,MYS,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,MDV,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,MLI,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,MLT,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,MHL,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,MRT,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,MUS,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,MEX,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,FSM,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,MDA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,MNG,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,MNE,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,MAR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,MOZ,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,MMR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,NAM,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,NPL,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,NLD,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,NZL,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,NIC,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,NER,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,NGA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,NOR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,OMN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,PAK,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,PLW,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,PAN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,PNG,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,PRY,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,PER,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,PHL,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,POL,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,PRT,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,QAT,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,ROU,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,RUS,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,RWA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,WSM,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,SMR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,STP,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,SAU,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,SEN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,SRB,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,SYC,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,SLE,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,SGP,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,SVK,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,SVN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,SLB,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,ZAF,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,SSD,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,ESP,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,LKA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,KNA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,LCA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,VCT,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,SDN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,SUR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,SWZ,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,SWE,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,CHE,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,SYR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,TWN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,TJK,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,TZA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,THA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,TLS,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,TGO,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,TON,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,TTO,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,TUN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,TUR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,TKM,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,TUV,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,UGA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,UKR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,ARE,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,GBR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,USA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,URY,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,UZB,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,VUT,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,VEN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,VNM,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,YEM,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,ZMB,"See notes for:  Gross domestic product, current prices (National currency)."
PPPEX,ZWE,"See notes for:  Gross domestic product, current prices (National currency)."
