weo_subject_code,geo,country_series_specific_notes
GGR_NGDP,MHL,See notes for:  General government revenue (National currency).
GGR_NGDP,MRT,See notes for:  General government revenue (National currency).
GGR_NGDP,MUS,See notes for:  General government revenue (National currency).
GGR_NGDP,MEX,See notes for:  General government revenue (National currency).
GGR_NGDP,FSM,See notes for:  General government revenue (National currency).
GGR_NGDP,MDA,See notes for:  General government revenue (National currency).
GGR_NGDP,MNG,See notes for:  General government revenue (National currency).
GGR_NGDP,MNE,See notes for:  General government revenue (National currency).
GGR_NGDP,MAR,See notes for:  General government revenue (National currency).
GGR_NGDP,MOZ,See notes for:  General government revenue (National currency).
GGR_NGDP,MMR,See notes for:  General government revenue (National currency).
GGR_NGDP,NAM,See notes for:  General government revenue (National currency).
GGR_NGDP,NPL,See notes for:  General government revenue (National currency).
GGR_NGDP,NLD,See notes for:  General government revenue (National currency).
GGR_NGDP,NZL,See notes for:  General government revenue (National currency).
GGR_NGDP,NIC,See notes for:  General government revenue (National currency).
GGR_NGDP,NER,See notes for:  General government revenue (National currency).
GGR_NGDP,NGA,See notes for:  General government revenue (National currency).
GGR_NGDP,NOR,See notes for:  General government revenue (National currency).
GGR_NGDP,OMN,See notes for:  General government revenue (National currency).
GGR_NGDP,PAK,See notes for:  General government revenue (National currency).
GGR_NGDP,PLW,See notes for:  General government revenue (National currency).
GGR_NGDP,PAN,See notes for:  General government revenue (National currency).
GGR_NGDP,PNG,See notes for:  General government revenue (National currency).
GGR_NGDP,PRY,See notes for:  General government revenue (National currency).
GGR_NGDP,PER,See notes for:  General government revenue (National currency).
GGR_NGDP,PHL,See notes for:  General government revenue (National currency).
GGR_NGDP,POL,See notes for:  General government revenue (National currency).
GGR_NGDP,PRT,See notes for:  General government revenue (National currency).
GGR_NGDP,QAT,See notes for:  General government revenue (National currency).
GGR_NGDP,ROU,See notes for:  General government revenue (National currency).
GGR_NGDP,RUS,See notes for:  General government revenue (National currency).
GGR_NGDP,RWA,See notes for:  General government revenue (National currency).
GGR_NGDP,WSM,See notes for:  General government revenue (National currency).
GGR_NGDP,SMR,See notes for:  General government revenue (National currency).
GGR_NGDP,STP,See notes for:  General government revenue (National currency).
GGR_NGDP,SAU,See notes for:  General government revenue (National currency).
GGR_NGDP,SEN,See notes for:  General government revenue (National currency).
GGR_NGDP,SRB,See notes for:  General government revenue (National currency).
GGR_NGDP,SYC,See notes for:  General government revenue (National currency).
GGR_NGDP,SLE,See notes for:  General government revenue (National currency).
GGR_NGDP,SGP,See notes for:  General government revenue (National currency).
GGR_NGDP,SVK,See notes for:  General government revenue (National currency).
GGR_NGDP,SVN,See notes for:  General government revenue (National currency).
GGR_NGDP,SLB,See notes for:  General government revenue (National currency).
GGR_NGDP,ZAF,See notes for:  General government revenue (National currency).
GGR_NGDP,SSD,See notes for:  General government revenue (National currency).
GGR_NGDP,ESP,See notes for:  General government revenue (National currency).
GGR_NGDP,LKA,See notes for:  General government revenue (National currency).
GGR_NGDP,KNA,See notes for:  General government revenue (National currency).
GGR_NGDP,LCA,See notes for:  General government revenue (National currency).
GGR_NGDP,VCT,See notes for:  General government revenue (National currency).
GGR_NGDP,SDN,See notes for:  General government revenue (National currency).
GGR_NGDP,SUR,See notes for:  General government revenue (National currency).
GGR_NGDP,SWZ,See notes for:  General government revenue (National currency).
GGR_NGDP,SWE,See notes for:  General government revenue (National currency).
GGR_NGDP,CHE,See notes for:  General government revenue (National currency).
GGR_NGDP,SYR,See notes for:  General government revenue (National currency).
GGR_NGDP,TWN,See notes for:  General government revenue (National currency).
GGR_NGDP,TJK,See notes for:  General government revenue (National currency).
GGR_NGDP,TZA,See notes for:  General government revenue (National currency).
GGR_NGDP,THA,See notes for:  General government revenue (National currency).
GGR_NGDP,TLS,See notes for:  General government revenue (National currency).
GGR_NGDP,TGO,See notes for:  General government revenue (National currency).
GGR_NGDP,TON,See notes for:  General government revenue (National currency).
GGR_NGDP,TTO,See notes for:  General government revenue (National currency).
GGR_NGDP,TUN,See notes for:  General government revenue (National currency).
GGR_NGDP,TUR,See notes for:  General government revenue (National currency).
GGR_NGDP,TKM,See notes for:  General government revenue (National currency).
GGR_NGDP,TUV,See notes for:  General government revenue (National currency).
GGR_NGDP,UGA,See notes for:  General government revenue (National currency).
GGR_NGDP,UKR,See notes for:  General government revenue (National currency).
GGR_NGDP,ARE,See notes for:  General government revenue (National currency).
GGR_NGDP,GBR,See notes for:  General government revenue (National currency).
GGR_NGDP,USA,See notes for:  General government revenue (National currency).
GGR_NGDP,URY,See notes for:  General government revenue (National currency).
GGR_NGDP,UZB,See notes for:  General government revenue (National currency).
GGR_NGDP,VUT,See notes for:  General government revenue (National currency).
GGR_NGDP,VEN,See notes for:  General government revenue (National currency).
GGR_NGDP,VNM,See notes for:  General government revenue (National currency).
GGR_NGDP,YEM,See notes for:  General government revenue (National currency).
GGR_NGDP,ZMB,See notes for:  General government revenue (National currency).
GGR_NGDP,ZWE,See notes for:  General government revenue (National currency).
