weo_subject_code,geo,country_series_specific_notes
PPPPC,IDN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,IRN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,IRQ,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,IRL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,ISR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,ITA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,JAM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,JPN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,JOR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,KAZ,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,KEN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,KIR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,KOR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,UVK,
PPPPC,KWT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,KGZ,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,LAO,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,LVA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,LBN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,LSO,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,LBR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,LBY,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,LTU,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,LUX,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,MKD,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,MDG,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,MWI,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,MYS,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,MDV,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,MLI,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,MLT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,MHL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,MRT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,MUS,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,MEX,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,FSM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,MDA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,MNG,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,MNE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,MAR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,MOZ,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,MMR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,NAM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,NPL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,NLD,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,NZL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,NIC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,NER,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,NGA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,NOR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,OMN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,PAK,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,PLW,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,PAN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,PNG,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,PRY,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,PER,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,PHL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,POL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,PRT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,QAT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,ROU,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,RUS,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,RWA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,WSM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,SMR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,STP,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,SAU,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,SEN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,SRB,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,SYC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,SLE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,SGP,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,SVK,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,SVN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,SLB,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,ZAF,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,SSD,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,ESP,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,LKA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,KNA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,LCA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,VCT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,SDN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,SUR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,SWZ,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,SWE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,CHE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,SYR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,TWN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,TJK,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,TZA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,THA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,TLS,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,TGO,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,TON,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,TTO,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,TUN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,TUR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,TKM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,TUV,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,UGA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,UKR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,ARE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,GBR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,USA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,URY,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,UZB,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,VUT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,VEN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,VNM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,YEM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,ZMB,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
PPPPC,ZWE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
