weo_subject_code,geo,estimates_start_after
GGXWDN_NGDP,UKR,2014
GGXWDN_NGDP,ARE,2013
GGXWDN_NGDP,GBR,2014
GGXWDN_NGDP,USA,2013
GGXWDN_NGDP,URY,2014
GGXWDN_NGDP,UZB,
GGXWDN_NGDP,VUT,
GGXWDN_NGDP,VEN,
GGXWDN_NGDP,VNM,2013
GGXWDN_NGDP,YEM,2013
GGXWDN_NGDP,ZMB,2013
GGXWDN_NGDP,ZWE,
