weo_subject_code,geo,country_series_specific_notes
NGDPPC,IND,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,IDN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,IRN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,IRQ,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,IRL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,ISR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,ITA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,JAM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,JPN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,JOR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,KAZ,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,KEN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,KIR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,KOR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,UVK,
NGDPPC,KWT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,KGZ,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,LAO,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,LVA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,LBN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,LSO,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,LBR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,LBY,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,LTU,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,LUX,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,MKD,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,MDG,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,MWI,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,MYS,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
