weo_subject_code,geo,estimates_start_after
GGXONLB_NGDP,TLS,
GGXONLB_NGDP,TGO,2013
GGXONLB_NGDP,TON,2012
GGXONLB_NGDP,TTO,2013
GGXONLB_NGDP,TUN,2014
GGXONLB_NGDP,TUR,2013
GGXONLB_NGDP,TKM,
GGXONLB_NGDP,TUV,2013
GGXONLB_NGDP,UGA,2013
GGXONLB_NGDP,UKR,2014
GGXONLB_NGDP,ARE,2013
GGXONLB_NGDP,GBR,2014
GGXONLB_NGDP,USA,2013
GGXONLB_NGDP,URY,2014
GGXONLB_NGDP,UZB,2012
GGXONLB_NGDP,VUT,2014
GGXONLB_NGDP,VEN,2010
GGXONLB_NGDP,VNM,2013
GGXONLB_NGDP,YEM,2013
GGXONLB_NGDP,ZMB,2013
GGXONLB_NGDP,ZWE,2013
