weo_subject_code,geo,country_series_specific_notes
NGDPDPC,HUN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,ISL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,IND,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,IDN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,IRN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,IRQ,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,IRL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,ISR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,ITA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,JAM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,JPN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,JOR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,KAZ,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,KEN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,KIR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,KOR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,UVK,
NGDPDPC,KWT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,KGZ,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,LAO,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,LVA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,LBN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,LSO,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,LBR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,LBY,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,LTU,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,LUX,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,MKD,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,MDG,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,MWI,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,MYS,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,MDV,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,MLI,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,MLT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,MHL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,MRT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,MUS,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,MEX,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,FSM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,MDA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,MNG,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,MNE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,MAR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,MOZ,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,MMR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,NAM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,NPL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,NLD,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,NZL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
