weo_subject_code,geo,country_series_specific_notes
PPPSH,KGZ,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,LAO,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,LVA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,LBN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,LSO,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,LBR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,LBY,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,LTU,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,LUX,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,MKD,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,MDG,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,MWI,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,MYS,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,MDV,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,MLI,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,MLT,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,MHL,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,MRT,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,MUS,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,MEX,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,FSM,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,MDA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,MNG,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,MNE,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,MAR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,MOZ,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,MMR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,NAM,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,NPL,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,NLD,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,NZL,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,NIC,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,NER,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,NGA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,NOR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,OMN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,PAK,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,PLW,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,PAN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,PNG,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,PRY,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,PER,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,PHL,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,POL,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,PRT,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,QAT,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,ROU,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,RUS,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,RWA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,WSM,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,SMR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,STP,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,SAU,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,SEN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,SRB,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,SYC,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,SLE,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,SGP,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,SVK,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,SVN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,SLB,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,ZAF,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,SSD,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,ESP,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,LKA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,KNA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,LCA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,VCT,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,SDN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,SUR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,SWZ,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,SWE,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,CHE,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,SYR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,TWN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,TJK,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,TZA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,THA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,TLS,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,TGO,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,TON,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,TTO,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,TUN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,TUR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,TKM,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,TUV,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,UGA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,UKR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,ARE,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,GBR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,USA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,URY,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,UZB,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,VUT,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,VEN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,VNM,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,YEM,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,ZMB,"See notes for:  Gross domestic product, current prices (National currency)."
PPPSH,ZWE,"See notes for:  Gross domestic product, current prices (National currency)."
