weo_subject_code,geo,country_series_specific_notes
NGDPD,KGZ,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,LAO,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,LVA,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,LBN,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,LSO,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,LBR,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,LBY,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,LTU,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,LUX,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,MKD,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,MDG,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,MWI,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,MYS,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,MDV,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,MLI,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,MLT,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,MHL,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,MRT,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,MUS,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,MEX,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,FSM,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,MDA,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,MNG,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,MNE,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,MAR,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,MOZ,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,MMR,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,NAM,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,NPL,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,NLD,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,NZL,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,NIC,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,NER,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,NGA,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,NOR,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,OMN,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,PAK,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,PLW,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,PAN,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,PNG,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,PRY,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,PER,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,PHL,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,POL,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,PRT,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,QAT,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,ROU,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,RUS,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,RWA,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,WSM,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,SMR,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,STP,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,SAU,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,SEN,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,SRB,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,SYC,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,SLE,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,SGP,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,SVK,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,SVN,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,SLB,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,ZAF,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,SSD,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,ESP,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,LKA,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,KNA,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,LCA,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,VCT,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,SDN,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,SUR,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,SWZ,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,SWE,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,CHE,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,SYR,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,TWN,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,TJK,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,TZA,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,THA,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,TLS,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,TGO,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,TON,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,TTO,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,TUN,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,TUR,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,TKM,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,TUV,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,UGA,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,UKR,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,ARE,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,GBR,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,USA,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,URY,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,UZB,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,VUT,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,VEN,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,VNM,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,YEM,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,ZMB,"See notes for:  Gross domestic product, current prices (National currency)."
NGDPD,ZWE,"See notes for:  Gross domestic product, current prices (National currency)."
